Date,Location,Latitude,Longitude,Pathogen,Concentration_copies_per_mL,Population_Served,Outbreak_Period
2023-03-13,Central WWTP,24.71,46.67,Influenza A,7098.67,500000,False
2023-03-13,Central WWTP,24.71,46.67,Influenza B,6800.28,500000,False
2023-03-13,Central WWTP,24.71,46.67,Norovirus,3415.76,500000,False
2023-03-13,Central WWTP,24.71,46.67,Rotavirus,1257.06,500000,False
2023-03-14,Central WWTP,24.71,46.67,SARS-CoV-2,2454.48,500000,False
2023-03-14,Central WWTP,24.71,46.67,Influenza A,6515.84,500000,False
2023-03-14,Central WWTP,24.71,46.67,Influenza B,6467.3,500000,False
2023-03-14,Central WWTP,24.71,46.67,Norovirus,4280.78,500000,False
2023-03-14,Central WWTP,24.71,46.67,Rotavirus,1427.97,500000,False
2023-03-15,Central WWTP,24.71,46.67,SARS-CoV-2,2047.48,500000,False
2023-03-15,Central WWTP,24.71,46.67,Influenza A,7068.22,500000,False
2023-03-15,Central WWTP,24.71,46.67,Influenza B,7075.21,500000,False
2023-03-15,Central WWTP,24.71,46.67,Norovirus,3392.64,500000,False
2023-03-15,Central WWTP,24.71,46.67,Rotavirus,1454.72,500000,False
2023-03-16,Central WWTP,24.71,46.67,SARS-CoV-2,2484.37,500000,False
2023-03-16,Central WWTP,24.71,46.67,Influenza A,6125.72,500000,False
2023-03-16,Central WWTP,24.71,46.67,Influenza B,6072.83,500000,False
2023-03-16,Central WWTP,24.71,46.67,Norovirus,4024.99,500000,False
2023-03-16,Central WWTP,24.71,46.67,Rotavirus,1148.51,500000,False
2023-03-17,Central WWTP,24.71,46.67,SARS-CoV-2,2425.22,500000,False
2023-03-17,Central WWTP,24.71,46.67,Influenza A,6052.28,500000,False
2023-03-17,Central WWTP,24.71,46.67,Influenza B,6693.65,500000,False
2023-03-17,Central WWTP,24.71,46.67,Norovirus,3433.71,500000,False
2023-03-17,Central WWTP,24.71,46.67,Rotavirus,1300.61,500000,False
2023-03-18,Central WWTP,24.71,46.67,SARS-CoV-2,2379.4,500000,False
2023-03-18,Central WWTP,24.71,46.67,Influenza A,5617.1,500000,False
2023-03-18,Central WWTP,24.71,46.67,Influenza B,6645.78,500000,False
2023-03-18,Central WWTP,24.71,46.67,Norovirus,3314.99,500000,False
2023-03-18,Central WWTP,24.71,46.67,Rotavirus,1452.46,500000,False
2023-03-19,Central WWTP,24.71,46.67,SARS-CoV-2,2313.77,500000,False
2023-03-19,Central WWTP,24.71,46.67,Influenza A,5922.71,500000,False
2023-03-19,Central WWTP,24.71,46.67,Influenza B,6004.11,500000,False
2023-03-19,Central WWTP,24.71,46.67,Norovirus,3574.87,500000,False
2023-03-19,Central WWTP,24.71,46.67,Rotavirus,1528.47,500000,False
2023-03-20,Central WWTP,24.71,46.67,SARS-CoV-2,2605.31,500000,False
2023-03-20,Central WWTP,24.71,46.67,Influenza A,7289.7,500000,False
2023-03-20,Central WWTP,24.71,46.67,Influenza B,5885.79,500000,False
2023-03-20,Central WWTP,24.71,46.67,Norovirus,3550.32,500000,False
2023-03-20,Central WWTP,24.71,46.67,Rotavirus,1165.04,500000,False
2023-03-21,Central WWTP,24.71,46.67,SARS-CoV-2,2412.91,500000,False
2023-03-21,Central WWTP,24.71,46.67,Influenza A,5840.3,500000,False
2023-03-21,Central WWTP,24.71,46.67,Influenza B,4464.44,500000,False
2023-03-21,Central WWTP,24.71,46.67,Norovirus,3810.14,500000,False
2023-03-21,Central WWTP,24.71,46.67,Rotavirus,1168.59,500000,False
2023-03-22,Central WWTP,24.71,46.67,SARS-CoV-2,2449.32,500000,False
2023-03-22,Central WWTP,24.71,46.67,Influenza A,6410.67,500000,False
2023-03-22,Central WWTP,24.71,46.67,Influenza B,6471.68,500000,False
2023-03-22,Central WWTP,24.71,46.67,Norovirus,4486.73,500000,False
2023-03-22,Central WWTP,24.71,46.67,Rotavirus,1346.13,500000,False
2023-03-23,Central WWTP,24.71,46.67,SARS-CoV-2,2315.73,500000,False
2023-03-23,Central WWTP,24.71,46.67,Influenza A,4567.05,500000,False
2023-03-23,Central WWTP,24.71,46.67,Influenza B,6248.45,500000,False
2023-03-23,Central WWTP,24.71,46.67,Norovirus,3091.43,500000,False
2023-03-23,Central WWTP,24.71,46.67,Rotavirus,1077.53,500000,False
2023-03-24,Central WWTP,24.71,46.67,SARS-CoV-2,2064.42,500000,False
2023-03-24,Central WWTP,24.71,46.67,Influenza A,5980.42,500000,False
2023-03-24,Central WWTP,24.71,46.67,Influenza B,6152.8,500000,False
2023-03-24,Central WWTP,24.71,46.67,Norovirus,2873.9,500000,False
2023-03-24,Central WWTP,24.71,46.67,Rotavirus,1081.04,500000,False
2023-03-25,Central WWTP,24.71,46.67,SARS-CoV-2,2540.47,500000,False
2023-03-25,Central WWTP,24.71,46.67,Influenza A,5706.74,500000,False
2023-03-25,Central WWTP,24.71,46.67,Influenza B,6499.06,500000,False
2023-03-25,Central WWTP,24.71,46.67,Norovirus,3691.27,500000,False
2023-03-25,Central WWTP,24.71,46.67,Rotavirus,1376.65,500000,False
2023-03-26,Central WWTP,24.71,46.67,SARS-CoV-2,2246.68,500000,False
2023-03-26,Central WWTP,24.71,46.67,Influenza A,5779.23,500000,False
2023-03-26,Central WWTP,24.71,46.67,Influenza B,4562.65,500000,False
2023-03-26,Central WWTP,24.71,46.67,Norovirus,3930.79,500000,False
2023-03-26,Central WWTP,24.71,46.67,Rotavirus,1249.85,500000,False
2023-03-27,Central WWTP,24.71,46.67,SARS-CoV-2,2322.93,500000,False
2023-03-27,Central WWTP,24.71,46.67,Influenza A,4812.99,500000,False
2023-03-27,Central WWTP,24.71,46.67,Influenza B,5476.31,500000,False
2023-03-27,Central WWTP,24.71,46.67,Norovirus,3050.89,500000,False
2023-03-27,Central WWTP,24.71,46.67,Rotavirus,1400.58,500000,False
2023-03-28,Central WWTP,24.71,46.67,SARS-CoV-2,1861.74,500000,False
2023-03-28,Central WWTP,24.71,46.67,Influenza A,6074.97,500000,False
2023-03-28,Central WWTP,24.71,46.67,Influenza B,4234.92,500000,False
2023-03-28,Central WWTP,24.71,46.67,Norovirus,3422.28,500000,False
2023-03-28,Central WWTP,24.71,46.67,Rotavirus,1421.74,500000,False
2023-03-29,Central WWTP,24.71,46.67,SARS-CoV-2,2392.99,500000,False
2023-03-29,Central WWTP,24.71,46.67,Influenza A,5058.68,500000,False
2023-03-29,Central WWTP,24.71,46.67,Influenza B,5810.78,500000,False
2023-03-29,Central WWTP,24.71,46.67,Norovirus,3570.04,500000,False
2023-03-29,Central WWTP,24.71,46.67,Rotavirus,1090.36,500000,False
2023-03-30,Central WWTP,24.71,46.67,SARS-CoV-2,2548.14,500000,False
2023-03-30,Central WWTP,24.71,46.67,Influenza A,5744.85,500000,False
2023-03-30,Central WWTP,24.71,46.67,Influenza B,5955.53,500000,False
2023-03-30,Central WWTP,24.71,46.67,Norovirus,3421.43,500000,False
2023-03-30,Central WWTP,24.71,46.67,Rotavirus,1270.13,500000,False
2023-03-31,Central WWTP,24.71,46.67,SARS-CoV-2,2595.97,500000,False
2023-03-31,Central WWTP,24.71,46.67,Influenza A,5701.19,500000,False
2023-03-31,Central WWTP,24.71,46.67,Influenza B,4344.43,500000,True
2023-03-31,Central WWTP,24.71,46.67,Norovirus,2020.27,500000,True
2023-03-31,Central WWTP,24.71,46.67,Rotavirus,1359.72,500000,False
2023-04-01,Central WWTP,24.71,46.67,SARS-CoV-2,2438.4,500000,False
2023-04-01,Central WWTP,24.71,46.67,Influenza A,5316.0,500000,False
2023-04-01,Central WWTP,24.71,46.67,Influenza B,4174.37,500000,True
2023-04-01,Central WWTP,24.71,46.67,Norovirus,2689.33,500000,True
2023-04-01,Central WWTP,24.71,46.67,Rotavirus,1205.73,500000,False
2023-04-02,Central WWTP,24.71,46.67,SARS-CoV-2,2445.45,500000,False
2023-04-02,Central WWTP,24.71,46.67,Influenza A,6258.08,500000,False
2023-04-02,Central WWTP,24.71,46.67,Influenza B,4865.24,500000,True
2023-04-02,Central WWTP,24.71,46.67,Norovirus,3171.02,500000,True
2023-04-02,Central WWTP,24.71,46.67,Rotavirus,1309.05,500000,False
2023-04-03,Central WWTP,24.71,46.67,SARS-CoV-2,3078.59,500000,True
2023-04-03,Central WWTP,24.71,46.67,Influenza A,6550.07,500000,True
2023-04-03,Central WWTP,24.71,46.67,Influenza B,5095.22,500000,True
2023-04-03,Central WWTP,24.71,46.67,Norovirus,3738.28,500000,True
2023-04-03,Central WWTP,24.71,46.67,Rotavirus,1196.79,500000,False
2023-04-04,Central WWTP,24.71,46.67,SARS-CoV-2,3926.96,500000,True
2023-04-04,Central WWTP,24.71,46.67,Influenza A,7416.65,500000,True
2023-04-04,Central WWTP,24.71,46.67,Influenza B,7369.28,500000,True
2023-04-04,Central WWTP,24.71,46.67,Norovirus,3573.19,500000,True
2023-04-04,Central WWTP,24.71,46.67,Rotavirus,990.28,500000,False
2023-04-05,Central WWTP,24.71,46.67,SARS-CoV-2,4928.03,500000,True
2023-04-05,Central WWTP,24.71,46.67,Influenza A,11330.75,500000,True
2023-04-05,Central WWTP,24.71,46.67,Influenza B,7276.84,500000,True
2023-04-05,Central WWTP,24.71,46.67,Norovirus,4248.83,500000,True
2023-04-05,Central WWTP,24.71,46.67,Rotavirus,1217.58,500000,False
2023-04-06,Central WWTP,24.71,46.67,SARS-CoV-2,4905.53,500000,True
2023-04-06,Central WWTP,24.71,46.67,Influenza A,11868.76,500000,True
2023-04-06,Central WWTP,24.71,46.67,Influenza B,8712.04,500000,True
2023-04-06,Central WWTP,24.71,46.67,Norovirus,5530.45,500000,True
2023-04-06,Central WWTP,24.71,46.67,Rotavirus,1229.65,500000,False
2023-04-07,Central WWTP,24.71,46.67,SARS-CoV-2,6822.4,500000,True
2023-04-07,Central WWTP,24.71,46.67,Influenza A,14984.44,500000,True
2023-04-07,Central WWTP,24.71,46.67,Influenza B,9834.12,500000,True
2023-04-07,Central WWTP,24.71,46.67,Norovirus,6265.67,500000,True
2023-04-07,Central WWTP,24.71,46.67,Rotavirus,1181.46,500000,False
2023-04-08,Central WWTP,24.71,46.67,SARS-CoV-2,9340.97,500000,True
2023-04-08,Central WWTP,24.71,46.67,Influenza A,17477.04,500000,True
2023-04-08,Central WWTP,24.71,46.67,Influenza B,11371.51,500000,True
2023-04-08,Central WWTP,24.71,46.67,Norovirus,6943.96,500000,True
2023-04-08,Central WWTP,24.71,46.67,Rotavirus,1266.9,500000,False
2023-04-09,Central WWTP,24.71,46.67,SARS-CoV-2,10884.77,500000,True
2023-04-09,Central WWTP,24.71,46.67,Influenza A,22098.1,500000,True
2023-04-09,Central WWTP,24.71,46.67,Influenza B,11906.73,500000,True
2023-04-09,Central WWTP,24.71,46.67,Norovirus,7806.71,500000,True
2023-04-09,Central WWTP,24.71,46.67,Rotavirus,1172.44,500000,False
2023-04-10,Central WWTP,24.71,46.67,SARS-CoV-2,11458.66,500000,True
2023-04-10,Central WWTP,24.71,46.67,Influenza A,23669.72,500000,True
2023-04-10,Central WWTP,24.71,46.67,Influenza B,15689.53,500000,True
2023-04-10,Central WWTP,24.71,46.67,Norovirus,9078.22,500000,True
2023-04-10,Central WWTP,24.71,46.67,Rotavirus,1142.71,500000,False
2023-04-11,Central WWTP,24.71,46.67,SARS-CoV-2,10232.94,500000,True
2023-04-11,Central WWTP,24.71,46.67,Influenza A,20988.68,500000,True
2023-04-11,Central WWTP,24.71,46.67,Influenza B,11759.63,500000,True
2023-04-11,Central WWTP,24.71,46.67,Norovirus,7978.16,500000,True
2023-04-11,Central WWTP,24.71,46.67,Rotavirus,1123.6,500000,False
2023-04-12,Central WWTP,24.71,46.67,SARS-CoV-2,7057.62,500000,True
2023-04-12,Central WWTP,24.71,46.67,Influenza A,15324.89,500000,True
2023-04-12,Central WWTP,24.71,46.67,Influenza B,9078.61,500000,True
2023-04-12,Central WWTP,24.71,46.67,Norovirus,8562.89,500000,True
2023-04-12,Central WWTP,24.71,46.67,Rotavirus,1404.0,500000,False
2023-04-13,Central WWTP,24.71,46.67,SARS-CoV-2,6592.63,500000,True
2023-04-13,Central WWTP,24.71,46.67,Influenza A,12976.93,500000,True
2023-04-13,Central WWTP,24.71,46.67,Influenza B,8726.71,500000,True
2023-04-13,Central WWTP,24.71,46.67,Norovirus,6386.54,500000,True
2023-04-13,Central WWTP,24.71,46.67,Rotavirus,1323.61,500000,False
2023-04-14,Central WWTP,24.71,46.67,SARS-CoV-2,5301.24,500000,True
2023-04-14,Central WWTP,24.71,46.67,Influenza A,10564.83,500000,True
2023-04-14,Central WWTP,24.71,46.67,Influenza B,7914.71,500000,True
2023-04-14,Central WWTP,24.71,46.67,Norovirus,5965.83,500000,True
2023-04-14,Central WWTP,24.71,46.67,Rotavirus,1320.22,500000,False
2023-04-15,Central WWTP,24.71,46.67,SARS-CoV-2,4654.24,500000,True
2023-04-15,Central WWTP,24.71,46.67,Influenza A,8929.26,500000,True
2023-04-15,Central WWTP,24.71,46.67,Influenza B,7416.31,500000,True
2023-04-15,Central WWTP,24.71,46.67,Norovirus,3557.22,500000,True
2023-04-15,Central WWTP,24.71,46.67,Rotavirus,1368.76,500000,False
2023-04-16,Central WWTP,24.71,46.67,SARS-CoV-2,3314.89,500000,True
2023-04-16,Central WWTP,24.71,46.67,Influenza A,6126.47,500000,True
2023-04-16,Central WWTP,24.71,46.67,Influenza B,4810.34,500000,True
2023-04-16,Central WWTP,24.71,46.67,Norovirus,3459.06,500000,True
2023-04-16,Central WWTP,24.71,46.67,Rotavirus,1166.52,500000,False
2023-04-17,Central WWTP,24.71,46.67,SARS-CoV-2,3260.69,500000,True
2023-04-17,Central WWTP,24.71,46.67,Influenza A,5795.96,500000,True
2023-04-17,Central WWTP,24.71,46.67,Influenza B,5456.12,500000,True
2023-04-17,Central WWTP,24.71,46.67,Norovirus,2453.6,500000,True
2023-04-17,Central WWTP,24.71,46.67,Rotavirus,1188.51,500000,False
2023-04-18,Central WWTP,24.71,46.67,SARS-CoV-2,2554.81,500000,False
2023-04-18,Central WWTP,24.71,46.67,Influenza A,4403.7,500000,False
2023-04-18,Central WWTP,24.71,46.67,Influenza B,3487.72,500000,True
2023-04-18,Central WWTP,24.71,46.67,Norovirus,2618.76,500000,True
2023-04-18,Central WWTP,24.71,46.67,Rotavirus,1072.02,500000,False
2023-04-19,Central WWTP,24.71,46.67,SARS-CoV-2,2255.52,500000,False
2023-04-19,Central WWTP,24.71,46.67,Influenza A,4633.43,500000,False
2023-04-19,Central WWTP,24.71,46.67,Influenza B,3063.55,500000,True
2023-04-19,Central WWTP,24.71,46.67,Norovirus,2007.83,500000,True
2023-04-19,Central WWTP,24.71,46.67,Rotavirus,1349.69,500000,False
2023-04-20,Central WWTP,24.71,46.67,SARS-CoV-2,2282.49,500000,False
2023-04-20,Central WWTP,24.71,46.67,Influenza A,4398.62,500000,False
2023-04-20,Central WWTP,24.71,46.67,Influenza B,2903.34,500000,True
2023-04-20,Central WWTP,24.71,46.67,Norovirus,2046.99,500000,True
2023-04-20,Central WWTP,24.71,46.67,Rotavirus,1254.98,500000,False
2023-04-21,Central WWTP,24.71,46.67,SARS-CoV-2,2508.41,500000,False
2023-04-21,Central WWTP,24.71,46.67,Influenza A,4694.98,500000,False
2023-04-21,Central WWTP,24.71,46.67,Influenza B,4245.59,500000,False
2023-04-21,Central WWTP,24.71,46.67,Norovirus,2587.28,500000,False
2023-04-21,Central WWTP,24.71,46.67,Rotavirus,1278.56,500000,False
2023-04-22,Central WWTP,24.71,46.67,SARS-CoV-2,2379.75,500000,False
2023-04-22,Central WWTP,24.71,46.67,Influenza A,5023.35,500000,False
2023-04-22,Central WWTP,24.71,46.67,Influenza B,4195.44,500000,False
2023-04-22,Central WWTP,24.71,46.67,Norovirus,3477.96,500000,False
2023-04-22,Central WWTP,24.71,46.67,Rotavirus,1333.87,500000,False
2023-04-23,Central WWTP,24.71,46.67,SARS-CoV-2,2338.43,500000,False
2023-04-23,Central WWTP,24.71,46.67,Influenza A,4395.38,500000,False
2023-04-23,Central WWTP,24.71,46.67,Influenza B,5153.67,500000,False
2023-04-23,Central WWTP,24.71,46.67,Norovirus,2759.39,500000,False
2023-04-23,Central WWTP,24.71,46.67,Rotavirus,1326.36,500000,False
2023-04-24,Central WWTP,24.71,46.67,SARS-CoV-2,2886.3,500000,False
2023-04-24,Central WWTP,24.71,46.67,Influenza A,4380.56,500000,False
2023-04-24,Central WWTP,24.71,46.67,Influenza B,4451.13,500000,False
2023-04-24,Central WWTP,24.71,46.67,Norovirus,3033.91,500000,False
2023-04-24,Central WWTP,24.71,46.67,Rotavirus,1344.94,500000,False
2023-04-25,Central WWTP,24.71,46.67,SARS-CoV-2,2673.68,500000,False
2023-04-25,Central WWTP,24.71,46.67,Influenza A,4395.46,500000,False
2023-04-25,Central WWTP,24.71,46.67,Influenza B,4530.69,500000,False
2023-04-25,Central WWTP,24.71,46.67,Norovirus,2266.24,500000,False
2023-04-25,Central WWTP,24.71,46.67,Rotavirus,1333.26,500000,False
2023-04-26,Central WWTP,24.71,46.67,SARS-CoV-2,2271.6,500000,False
2023-04-26,Central WWTP,24.71,46.67,Influenza A,3911.5,500000,False
2023-04-26,Central WWTP,24.71,46.67,Influenza B,4557.47,500000,False
2023-04-26,Central WWTP,24.71,46.67,Norovirus,2514.34,500000,False
2023-04-26,Central WWTP,24.71,46.67,Rotavirus,1119.06,500000,False
2023-04-27,Central WWTP,24.71,46.67,SARS-CoV-2,2744.64,500000,False
2023-04-27,Central WWTP,24.71,46.67,Influenza A,3688.82,500000,False
2023-04-27,Central WWTP,24.71,46.67,Influenza B,3856.95,500000,False
2023-04-27,Central WWTP,24.71,46.67,Norovirus,3066.36,500000,False
2023-04-27,Central WWTP,24.71,46.67,Rotavirus,1154.06,500000,False
2023-04-28,Central WWTP,24.71,46.67,SARS-CoV-2,2756.65,500000,False
2023-04-28,Central WWTP,24.71,46.67,Influenza A,3888.24,500000,False
2023-04-28,Central WWTP,24.71,46.67,Influenza B,3539.98,500000,False
2023-04-28,Central WWTP,24.71,46.67,Norovirus,2447.44,500000,False
2023-04-28,Central WWTP,24.71,46.67,Rotavirus,1129.97,500000,False
2023-04-29,Central WWTP,24.71,46.67,SARS-CoV-2,2429.01,500000,False
2023-04-29,Central WWTP,24.71,46.67,Influenza A,4326.12,500000,False
2023-04-29,Central WWTP,24.71,46.67,Influenza B,4204.32,500000,False
2023-04-29,Central WWTP,24.71,46.67,Norovirus,2741.41,500000,False
2023-04-29,Central WWTP,24.71,46.67,Rotavirus,1520.73,500000,False
2023-04-30,Central WWTP,24.71,46.67,SARS-CoV-2,2545.5,500000,False
2023-04-30,Central WWTP,24.71,46.67,Influenza A,4626.69,500000,False
2023-04-30,Central WWTP,24.71,46.67,Influenza B,4276.29,500000,False
2023-04-30,Central WWTP,24.71,46.67,Norovirus,2631.51,500000,False
2023-04-30,Central WWTP,24.71,46.67,Rotavirus,1191.7,500000,False
2023-05-01,Central WWTP,24.71,46.67,SARS-CoV-2,3210.42,500000,False
2023-05-01,Central WWTP,24.71,46.67,Influenza A,4296.79,500000,False
2023-05-01,Central WWTP,24.71,46.67,Influenza B,3472.37,500000,False
2023-05-01,Central WWTP,24.71,46.67,Norovirus,2352.46,500000,False
2023-05-01,Central WWTP,24.71,46.67,Rotavirus,1188.44,500000,False
2023-05-02,Central WWTP,24.71,46.67,SARS-CoV-2,2622.78,500000,False
2023-05-02,Central WWTP,24.71,46.67,Influenza A,4704.35,500000,False
2023-05-02,Central WWTP,24.71,46.67,Influenza B,3972.34,500000,False
2023-05-02,Central WWTP,24.71,46.67,Norovirus,2021.02,500000,False
2023-05-02,Central WWTP,24.71,46.67,Rotavirus,1284.43,500000,False
2023-05-03,Central WWTP,24.71,46.67,SARS-CoV-2,2163.52,500000,False
2023-05-03,Central WWTP,24.71,46.67,Influenza A,3751.69,500000,False
2023-05-03,Central WWTP,24.71,46.67,Influenza B,4636.1,500000,False
2023-05-03,Central WWTP,24.71,46.67,Norovirus,2640.9,500000,False
2023-05-03,Central WWTP,24.71,46.67,Rotavirus,1163.32,500000,False
2023-05-04,Central WWTP,24.71,46.67,SARS-CoV-2,2488.15,500000,False
2023-05-04,Central WWTP,24.71,46.67,Influenza A,4089.05,500000,False
2023-05-04,Central WWTP,24.71,46.67,Influenza B,3991.62,500000,False
2023-05-04,Central WWTP,24.71,46.67,Norovirus,2489.1,500000,False
2023-05-04,Central WWTP,24.71,46.67,Rotavirus,1447.94,500000,False
2023-05-05,Central WWTP,24.71,46.67,SARS-CoV-2,2262.04,500000,False
2023-05-05,Central WWTP,24.71,46.67,Influenza A,3926.07,500000,False
2023-05-05,Central WWTP,24.71,46.67,Influenza B,3670.16,500000,False
2023-05-05,Central WWTP,24.71,46.67,Norovirus,2298.97,500000,False
2023-05-05,Central WWTP,24.71,46.67,Rotavirus,1190.51,500000,False
2023-05-06,Central WWTP,24.71,46.67,SARS-CoV-2,2101.19,500000,False
2023-05-06,Central WWTP,24.71,46.67,Influenza A,3870.03,500000,False
2023-05-06,Central WWTP,24.71,46.67,Influenza B,3978.73,500000,False
2023-05-06,Central WWTP,24.71,46.67,Norovirus,2564.99,500000,False
2023-05-06,Central WWTP,24.71,46.67,Rotavirus,1198.51,500000,False
2023-05-07,Central WWTP,24.71,46.67,SARS-CoV-2,2504.12,500000,False
2023-05-07,Central WWTP,24.71,46.67,Influenza A,3579.07,500000,False
2023-05-07,Central WWTP,24.71,46.67,Influenza B,3680.47,500000,False
2023-05-07,Central WWTP,24.71,46.67,Norovirus,2355.41,500000,False
2023-05-07,Central WWTP,24.71,46.67,Rotavirus,1313.64,500000,False
2023-05-08,Central WWTP,24.71,46.67,SARS-CoV-2,2451.37,500000,False
2023-05-08,Central WWTP,24.71,46.67,Influenza A,3664.14,500000,False
2023-05-08,Central WWTP,24.71,46.67,Influenza B,3672.32,500000,False
2023-05-08,Central WWTP,24.71,46.67,Norovirus,2542.49,500000,False
2023-05-08,Central WWTP,24.71,46.67,Rotavirus,1266.32,500000,False
2023-05-09,Central WWTP,24.71,46.67,SARS-CoV-2,2462.5,500000,False
2023-05-09,Central WWTP,24.71,46.67,Influenza A,3211.56,500000,False
2023-05-09,Central WWTP,24.71,46.67,Influenza B,3941.21,500000,False
2023-05-09,Central WWTP,24.71,46.67,Norovirus,2507.0,500000,False
2023-05-09,Central WWTP,24.71,46.67,Rotavirus,1039.83,500000,False
2023-05-10,Central WWTP,24.71,46.67,SARS-CoV-2,2453.8,500000,False
2023-05-10,Central WWTP,24.71,46.67,Influenza A,3781.96,500000,False
2023-05-10,Central WWTP,24.71,46.67,Influenza B,3270.81,500000,False
2023-05-10,Central WWTP,24.71,46.67,Norovirus,2344.04,500000,False
2023-05-10,Central WWTP,24.71,46.67,Rotavirus,1356.75,500000,False
2023-05-11,Central WWTP,24.71,46.67,SARS-CoV-2,2230.33,500000,False
2023-05-11,Central WWTP,24.71,46.67,Influenza A,3397.89,500000,False
2023-05-11,Central WWTP,24.71,46.67,Influenza B,3265.96,500000,False
2023-05-11,Central WWTP,24.71,46.67,Norovirus,2200.58,500000,False
